method,run,generation,best
repair_flip,9,4,617.0
repair_flip,9,5,617.0
repair_flip,9,6,617.0
repair_flip,9,7,617.0
repair_flip,9,8,636.0
repair_flip,9,9,636.0
repair_flip,9,10,636.0
repair_flip,9,11,636.0
repair_flip,9,12,637.0
repair_flip,9,13,637.0
repair_flip,9,14,637.0
repair_flip,9,15,637.0
repair_flip,9,16,637.0
repair_flip,9,17,637.0
repair_flip,9,18,637.0
repair_flip,9,19,637.0
repair_flip,9,20,637.0
repair_flip,9,21,637.0
repair_flip,9,22,637.0
repair_flip,9,23,637.0
repair_flip,9,24,637.0
repair_flip,9,25,637.0
repair_flip,9,26,637.0
repair_flip,9,27,637.0
repair_flip,9,28,637.0
repair_flip,9,29,637.0
repair_flip,9,30,637.0
repair_flip,9,31,637.0
repair_flip,9,32,637.0
repair_flip,9,33,637.0
repair_flip,9,34,637.0
repair_flip,9,35,637.0
repair_flip,9,36,637.0
repair_flip,9,37,637.0
repair_flip,9,38,637.0
repair_flip,9,39,637.0
repair_flip,9,40,637.0
repair_flip,9,41,637.0
repair_flip,9,42,637.0
repair_flip,9,43,637.0
repair_flip,9,44,637.0
repair_flip,9,45,637.0
repair_flip,9,46,637.0
repair_flip,9,47,637.0
repair_flip,9,48,637.0
repair_flip,9,49,637.0
repair_flip,9,50,637.0
repair_flip,9,51,637.0
repair_flip,9,52,637.0
repair_flip,9,53,637.0
repair_flip,9,54,637.0
repair_flip,9,55,637.0
repair_flip,9,56,637.0
repair_flip,9,57,637.0
repair_flip,9,58,637.0
repair_flip,9,59,637.0
repair_flip,9,60,637.0
repair_flip,9,61,637.0
repair_flip,9,62,637.0
repair_flip,9,63,637.0
repair_flip,10,0,560.0
repair_flip,10,1,611.0
repair_flip,10,2,611.0
repair_flip,10,3,644.0
repair_flip,10,4,644.0
repair_flip,10,5,644.0
repair_flip,10,6,644.0
repair_flip,10,7,644.0
repair_flip,10,8,644.0
repair_flip,10,9,644.0
repair_flip,10,10,644.0
repair_flip,10,11,644.0
repair_flip,10,12,644.0
repair_flip,10,13,644.0
repair_flip,10,14,644.0
repair_flip,10,15,644.0
repair_flip,10,16,644.0
repair_flip,10,17,644.0
repair_flip,10,18,644.0
repair_flip,10,19,644.0
